shape,boxes,labels,models,obbs,ops,part_mesh_indices,syms
Chair_4754,dropbox/Chair/boxes/4754.mat,dropbox/Chair/labels/4754.mat,dropbox/Chair/models/42419.obj,dropbox/Chair/obbs/42419.obb,dropbox/Chair/ops/4754.mat,dropbox/Chair/part mesh indices/4754.mat,dropbox/Chair/syms/4754.mat
Chair_4755,dropbox/Chair/boxes/4755.mat,dropbox/Chair/labels/4755.mat,dropbox/Chair/models/42422.obj,dropbox/Chair/obbs/42422.obb,dropbox/Chair/ops/4755.mat,dropbox/Chair/part mesh indices/4755.mat,dropbox/Chair/syms/4755.mat
Chair_4756,dropbox/Chair/boxes/4756.mat,dropbox/Chair/labels/4756.mat,dropbox/Chair/models/42423.obj,dropbox/Chair/obbs/42423.obb,dropbox/Chair/ops/4756.mat,dropbox/Chair/part mesh indices/4756.mat,dropbox/Chair/syms/4756.mat
Chair_4757,dropbox/Chair/boxes/4757.mat,dropbox/Chair/labels/4757.mat,dropbox/Chair/models/42424.obj,dropbox/Chair/obbs/42424.obb,dropbox/Chair/ops/4757.mat,dropbox/Chair/part mesh indices/4757.mat,dropbox/Chair/syms/4757.mat
Chair_4758,dropbox/Chair/boxes/4758.mat,dropbox/Chair/labels/4758.mat,dropbox/Chair/models/42429.obj,dropbox/Chair/obbs/42429.obb,dropbox/Chair/ops/4758.mat,dropbox/Chair/part mesh indices/4758.mat,dropbox/Chair/syms/4758.mat
Chair_4759,dropbox/Chair/boxes/4759.mat,dropbox/Chair/labels/4759.mat,dropbox/Chair/models/42430.obj,dropbox/Chair/obbs/42430.obb,dropbox/Chair/ops/4759.mat,dropbox/Chair/part mesh indices/4759.mat,dropbox/Chair/syms/4759.mat
Chair_476,dropbox/Chair/boxes/476.mat,dropbox/Chair/labels/476.mat,dropbox/Chair/models/2764.obj,dropbox/Chair/obbs/2764.obb,dropbox/Chair/ops/476.mat,dropbox/Chair/part mesh indices/476.mat,dropbox/Chair/syms/476.mat
Chair_4760,dropbox/Chair/boxes/4760.mat,dropbox/Chair/labels/4760.mat,dropbox/Chair/models/42431.obj,dropbox/Chair/obbs/42431.obb,dropbox/Chair/ops/4760.mat,dropbox/Chair/part mesh indices/4760.mat,dropbox/Chair/syms/4760.mat
Chair_4761,dropbox/Chair/boxes/4761.mat,dropbox/Chair/labels/4761.mat,dropbox/Chair/models/42434.obj,dropbox/Chair/obbs/42434.obb,dropbox/Chair/ops/4761.mat,dropbox/Chair/part mesh indices/4761.mat,dropbox/Chair/syms/4761.mat
Chair_4762,dropbox/Chair/boxes/4762.mat,dropbox/Chair/labels/4762.mat,dropbox/Chair/models/42435.obj,dropbox/Chair/obbs/42435.obb,dropbox/Chair/ops/4762.mat,dropbox/Chair/part mesh indices/4762.mat,dropbox/Chair/syms/4762.mat
Chair_4763,dropbox/Chair/boxes/4763.mat,dropbox/Chair/labels/4763.mat,dropbox/Chair/models/42438.obj,dropbox/Chair/obbs/42438.obb,dropbox/Chair/ops/4763.mat,dropbox/Chair/part mesh indices/4763.mat,dropbox/Chair/syms/4763.mat
Chair_4764,dropbox/Chair/boxes/4764.mat,dropbox/Chair/labels/4764.mat,dropbox/Chair/models/42439.obj,dropbox/Chair/obbs/42439.obb,dropbox/Chair/ops/4764.mat,dropbox/Chair/part mesh indices/4764.mat,dropbox/Chair/syms/4764.mat
Chair_4765,dropbox/Chair/boxes/4765.mat,dropbox/Chair/labels/4765.mat,dropbox/Chair/models/42441.obj,dropbox/Chair/obbs/42441.obb,dropbox/Chair/ops/4765.mat,dropbox/Chair/part mesh indices/4765.mat,dropbox/Chair/syms/4765.mat
Chair_4766,dropbox/Chair/boxes/4766.mat,dropbox/Chair/labels/4766.mat,dropbox/Chair/models/42442.obj,dropbox/Chair/obbs/42442.obb,dropbox/Chair/ops/4766.mat,dropbox/Chair/part mesh indices/4766.mat,dropbox/Chair/syms/4766.mat
Chair_4767,dropbox/Chair/boxes/4767.mat,dropbox/Chair/labels/4767.mat,dropbox/Chair/models/42446.obj,dropbox/Chair/obbs/42446.obb,dropbox/Chair/ops/4767.mat,dropbox/Chair/part mesh indices/4767.mat,dropbox/Chair/syms/4767.mat
Chair_4768,dropbox/Chair/boxes/4768.mat,dropbox/Chair/labels/4768.mat,dropbox/Chair/models/42447.obj,dropbox/Chair/obbs/42447.obb,dropbox/Chair/ops/4768.mat,dropbox/Chair/part mesh indices/4768.mat,dropbox/Chair/syms/4768.mat
Chair_4769,dropbox/Chair/boxes/4769.mat,dropbox/Chair/labels/4769.mat,dropbox/Chair/models/42450.obj,dropbox/Chair/obbs/42450.obb,dropbox/Chair/ops/4769.mat,dropbox/Chair/part mesh indices/4769.mat,dropbox/Chair/syms/4769.mat
Chair_477,dropbox/Chair/boxes/477.mat,dropbox/Chair/labels/477.mat,dropbox/Chair/models/2769.obj,dropbox/Chair/obbs/2769.obb,dropbox/Chair/ops/477.mat,dropbox/Chair/part mesh indices/477.mat,dropbox/Chair/syms/477.mat
Chair_4770,dropbox/Chair/boxes/4770.mat,dropbox/Chair/labels/4770.mat,dropbox/Chair/models/42451.obj,dropbox/Chair/obbs/42451.obb,dropbox/Chair/ops/4770.mat,dropbox/Chair/part mesh indices/4770.mat,dropbox/Chair/syms/4770.mat
Chair_4771,dropbox/Chair/boxes/4771.mat,dropbox/Chair/labels/4771.mat,dropbox/Chair/models/42454.obj,dropbox/Chair/obbs/42454.obb,dropbox/Chair/ops/4771.mat,dropbox/Chair/part mesh indices/4771.mat,dropbox/Chair/syms/4771.mat
Chair_4772,dropbox/Chair/boxes/4772.mat,dropbox/Chair/labels/4772.mat,dropbox/Chair/models/42455.obj,dropbox/Chair/obbs/42455.obb,dropbox/Chair/ops/4772.mat,dropbox/Chair/part mesh indices/4772.mat,dropbox/Chair/syms/4772.mat
Chair_4773,dropbox/Chair/boxes/4773.mat,dropbox/Chair/labels/4773.mat,dropbox/Chair/models/42456.obj,dropbox/Chair/obbs/42456.obb,dropbox/Chair/ops/4773.mat,dropbox/Chair/part mesh indices/4773.mat,dropbox/Chair/syms/4773.mat
Chair_4774,dropbox/Chair/boxes/4774.mat,dropbox/Chair/labels/4774.mat,dropbox/Chair/models/42457.obj,dropbox/Chair/obbs/42457.obb,dropbox/Chair/ops/4774.mat,dropbox/Chair/part mesh indices/4774.mat,dropbox/Chair/syms/4774.mat
Chair_4775,dropbox/Chair/boxes/4775.mat,dropbox/Chair/labels/4775.mat,dropbox/Chair/models/42458.obj,dropbox/Chair/obbs/42458.obb,dropbox/Chair/ops/4775.mat,dropbox/Chair/part mesh indices/4775.mat,dropbox/Chair/syms/4775.mat
Chair_4776,dropbox/Chair/boxes/4776.mat,dropbox/Chair/labels/4776.mat,dropbox/Chair/models/42459.obj,dropbox/Chair/obbs/42459.obb,dropbox/Chair/ops/4776.mat,dropbox/Chair/part mesh indices/4776.mat,dropbox/Chair/syms/4776.mat
Chair_4777,dropbox/Chair/boxes/4777.mat,dropbox/Chair/labels/4777.mat,dropbox/Chair/models/42460.obj,dropbox/Chair/obbs/42460.obb,dropbox/Chair/ops/4777.mat,dropbox/Chair/part mesh indices/4777.mat,dropbox/Chair/syms/4777.mat
Chair_4778,dropbox/Chair/boxes/4778.mat,dropbox/Chair/labels/4778.mat,dropbox/Chair/models/42461.obj,dropbox/Chair/obbs/42461.obb,dropbox/Chair/ops/4778.mat,dropbox/Chair/part mesh indices/4778.mat,dropbox/Chair/syms/4778.mat
Chair_4779,dropbox/Chair/boxes/4779.mat,dropbox/Chair/labels/4779.mat,dropbox/Chair/models/42462.obj,dropbox/Chair/obbs/42462.obb,dropbox/Chair/ops/4779.mat,dropbox/Chair/part mesh indices/4779.mat,dropbox/Chair/syms/4779.mat
Chair_478,dropbox/Chair/boxes/478.mat,dropbox/Chair/labels/478.mat,dropbox/Chair/models/2770.obj,dropbox/Chair/obbs/2770.obb,dropbox/Chair/ops/478.mat,dropbox/Chair/part mesh indices/478.mat,dropbox/Chair/syms/478.mat
Chair_4780,dropbox/Chair/boxes/4780.mat,dropbox/Chair/labels/4780.mat,dropbox/Chair/models/42464.obj,dropbox/Chair/obbs/42464.obb,dropbox/Chair/ops/4780.mat,dropbox/Chair/part mesh indices/4780.mat,dropbox/Chair/syms/4780.mat
Chair_4781,dropbox/Chair/boxes/4781.mat,dropbox/Chair/labels/4781.mat,dropbox/Chair/models/42465.obj,dropbox/Chair/obbs/42465.obb,dropbox/Chair/ops/4781.mat,dropbox/Chair/part mesh indices/4781.mat,dropbox/Chair/syms/4781.mat
Chair_4782,dropbox/Chair/boxes/4782.mat,dropbox/Chair/labels/4782.mat,dropbox/Chair/models/42466.obj,dropbox/Chair/obbs/42466.obb,dropbox/Chair/ops/4782.mat,dropbox/Chair/part mesh indices/4782.mat,dropbox/Chair/syms/4782.mat
Chair_4783,dropbox/Chair/boxes/4783.mat,dropbox/Chair/labels/4783.mat,dropbox/Chair/models/42467.obj,dropbox/Chair/obbs/42467.obb,dropbox/Chair/ops/4783.mat,dropbox/Chair/part mesh indices/4783.mat,dropbox/Chair/syms/4783.mat
Chair_4784,dropbox/Chair/boxes/4784.mat,dropbox/Chair/labels/4784.mat,dropbox/Chair/models/42468.obj,dropbox/Chair/obbs/42468.obb,dropbox/Chair/ops/4784.mat,dropbox/Chair/part mesh indices/4784.mat,dropbox/Chair/syms/4784.mat
Chair_4785,dropbox/Chair/boxes/4785.mat,dropbox/Chair/labels/4785.mat,dropbox/Chair/models/42470.obj,dropbox/Chair/obbs/42470.obb,dropbox/Chair/ops/4785.mat,dropbox/Chair/part mesh indices/4785.mat,dropbox/Chair/syms/4785.mat
Chair_4786,dropbox/Chair/boxes/4786.mat,dropbox/Chair/labels/4786.mat,dropbox/Chair/models/42471.obj,dropbox/Chair/obbs/42471.obb,dropbox/Chair/ops/4786.mat,dropbox/Chair/part mesh indices/4786.mat,dropbox/Chair/syms/4786.mat
Chair_4787,dropbox/Chair/boxes/4787.mat,dropbox/Chair/labels/4787.mat,dropbox/Chair/models/42472.obj,dropbox/Chair/obbs/42472.obb,dropbox/Chair/ops/4787.mat,dropbox/Chair/part mesh indices/4787.mat,dropbox/Chair/syms/4787.mat
Chair_4788,dropbox/Chair/boxes/4788.mat,dropbox/Chair/labels/4788.mat,dropbox/Chair/models/42473.obj,dropbox/Chair/obbs/42473.obb,dropbox/Chair/ops/4788.mat,dropbox/Chair/part mesh indices/4788.mat,dropbox/Chair/syms/4788.mat
Chair_4789,dropbox/Chair/boxes/4789.mat,dropbox/Chair/labels/4789.mat,dropbox/Chair/models/42475.obj,dropbox/Chair/obbs/42475.obb,dropbox/Chair/ops/4789.mat,dropbox/Chair/part mesh indices/4789.mat,dropbox/Chair/syms/4789.mat
Chair_479,dropbox/Chair/boxes/479.mat,dropbox/Chair/labels/479.mat,dropbox/Chair/models/2772.obj,dropbox/Chair/obbs/2772.obb,dropbox/Chair/ops/479.mat,dropbox/Chair/part mesh indices/479.mat,dropbox/Chair/syms/479.mat
Chair_4790,dropbox/Chair/boxes/4790.mat,dropbox/Chair/labels/4790.mat,dropbox/Chair/models/42476.obj,dropbox/Chair/obbs/42476.obb,dropbox/Chair/ops/4790.mat,dropbox/Chair/part mesh indices/4790.mat,dropbox/Chair/syms/4790.mat
Chair_4791,dropbox/Chair/boxes/4791.mat,dropbox/Chair/labels/4791.mat,dropbox/Chair/models/42478.obj,dropbox/Chair/obbs/42478.obb,dropbox/Chair/ops/4791.mat,dropbox/Chair/part mesh indices/4791.mat,dropbox/Chair/syms/4791.mat
Chair_4792,dropbox/Chair/boxes/4792.mat,dropbox/Chair/labels/4792.mat,dropbox/Chair/models/42480.obj,dropbox/Chair/obbs/42480.obb,dropbox/Chair/ops/4792.mat,dropbox/Chair/part mesh indices/4792.mat,dropbox/Chair/syms/4792.mat
Chair_4793,dropbox/Chair/boxes/4793.mat,dropbox/Chair/labels/4793.mat,dropbox/Chair/models/42481.obj,dropbox/Chair/obbs/42481.obb,dropbox/Chair/ops/4793.mat,dropbox/Chair/part mesh indices/4793.mat,dropbox/Chair/syms/4793.mat
Chair_4794,dropbox/Chair/boxes/4794.mat,dropbox/Chair/labels/4794.mat,dropbox/Chair/models/42482.obj,dropbox/Chair/obbs/42482.obb,dropbox/Chair/ops/4794.mat,dropbox/Chair/part mesh indices/4794.mat,dropbox/Chair/syms/4794.mat
Chair_4795,dropbox/Chair/boxes/4795.mat,dropbox/Chair/labels/4795.mat,dropbox/Chair/models/42483.obj,dropbox/Chair/obbs/42483.obb,dropbox/Chair/ops/4795.mat,dropbox/Chair/part mesh indices/4795.mat,dropbox/Chair/syms/4795.mat
Chair_4796,dropbox/Chair/boxes/4796.mat,dropbox/Chair/labels/4796.mat,dropbox/Chair/models/42485.obj,dropbox/Chair/obbs/42485.obb,dropbox/Chair/ops/4796.mat,dropbox/Chair/part mesh indices/4796.mat,dropbox/Chair/syms/4796.mat
Chair_4797,dropbox/Chair/boxes/4797.mat,dropbox/Chair/labels/4797.mat,dropbox/Chair/models/42490.obj,dropbox/Chair/obbs/42490.obb,dropbox/Chair/ops/4797.mat,dropbox/Chair/part mesh indices/4797.mat,dropbox/Chair/syms/4797.mat
Chair_4798,dropbox/Chair/boxes/4798.mat,dropbox/Chair/labels/4798.mat,dropbox/Chair/models/42491.obj,dropbox/Chair/obbs/42491.obb,dropbox/Chair/ops/4798.mat,dropbox/Chair/part mesh indices/4798.mat,dropbox/Chair/syms/4798.mat
Chair_4799,dropbox/Chair/boxes/4799.mat,dropbox/Chair/labels/4799.mat,dropbox/Chair/models/42495.obj,dropbox/Chair/obbs/42495.obb,dropbox/Chair/ops/4799.mat,dropbox/Chair/part mesh indices/4799.mat,dropbox/Chair/syms/4799.mat
Chair_48,dropbox/Chair/boxes/48.mat,dropbox/Chair/labels/48.mat,dropbox/Chair/models/1441.obj,dropbox/Chair/obbs/1441.obb,dropbox/Chair/ops/48.mat,dropbox/Chair/part mesh indices/48.mat,dropbox/Chair/syms/48.mat
Chair_480,dropbox/Chair/boxes/480.mat,dropbox/Chair/labels/480.mat,dropbox/Chair/models/2773.obj,dropbox/Chair/obbs/2773.obb,dropbox/Chair/ops/480.mat,dropbox/Chair/part mesh indices/480.mat,dropbox/Chair/syms/480.mat
Chair_4800,dropbox/Chair/boxes/4800.mat,dropbox/Chair/labels/4800.mat,dropbox/Chair/models/42496.obj,dropbox/Chair/obbs/42496.obb,dropbox/Chair/ops/4800.mat,dropbox/Chair/part mesh indices/4800.mat,dropbox/Chair/syms/4800.mat
Chair_4801,dropbox/Chair/boxes/4801.mat,dropbox/Chair/labels/4801.mat,dropbox/Chair/models/42497.obj,dropbox/Chair/obbs/42497.obb,dropbox/Chair/ops/4801.mat,dropbox/Chair/part mesh indices/4801.mat,dropbox/Chair/syms/4801.mat
Chair_4802,dropbox/Chair/boxes/4802.mat,dropbox/Chair/labels/4802.mat,dropbox/Chair/models/42499.obj,dropbox/Chair/obbs/42499.obb,dropbox/Chair/ops/4802.mat,dropbox/Chair/part mesh indices/4802.mat,dropbox/Chair/syms/4802.mat
Chair_4803,dropbox/Chair/boxes/4803.mat,dropbox/Chair/labels/4803.mat,dropbox/Chair/models/42501.obj,dropbox/Chair/obbs/42501.obb,dropbox/Chair/ops/4803.mat,dropbox/Chair/part mesh indices/4803.mat,dropbox/Chair/syms/4803.mat
Chair_4804,dropbox/Chair/boxes/4804.mat,dropbox/Chair/labels/4804.mat,dropbox/Chair/models/42502.obj,dropbox/Chair/obbs/42502.obb,dropbox/Chair/ops/4804.mat,dropbox/Chair/part mesh indices/4804.mat,dropbox/Chair/syms/4804.mat
Chair_4805,dropbox/Chair/boxes/4805.mat,dropbox/Chair/labels/4805.mat,dropbox/Chair/models/42504.obj,dropbox/Chair/obbs/42504.obb,dropbox/Chair/ops/4805.mat,dropbox/Chair/part mesh indices/4805.mat,dropbox/Chair/syms/4805.mat
Chair_4806,dropbox/Chair/boxes/4806.mat,dropbox/Chair/labels/4806.mat,dropbox/Chair/models/42505.obj,dropbox/Chair/obbs/42505.obb,dropbox/Chair/ops/4806.mat,dropbox/Chair/part mesh indices/4806.mat,dropbox/Chair/syms/4806.mat
Chair_4807,dropbox/Chair/boxes/4807.mat,dropbox/Chair/labels/4807.mat,dropbox/Chair/models/42506.obj,dropbox/Chair/obbs/42506.obb,dropbox/Chair/ops/4807.mat,dropbox/Chair/part mesh indices/4807.mat,dropbox/Chair/syms/4807.mat
Chair_4808,dropbox/Chair/boxes/4808.mat,dropbox/Chair/labels/4808.mat,dropbox/Chair/models/42508.obj,dropbox/Chair/obbs/42508.obb,dropbox/Chair/ops/4808.mat,dropbox/Chair/part mesh indices/4808.mat,dropbox/Chair/syms/4808.mat
Chair_4809,dropbox/Chair/boxes/4809.mat,dropbox/Chair/labels/4809.mat,dropbox/Chair/models/42510.obj,dropbox/Chair/obbs/42510.obb,dropbox/Chair/ops/4809.mat,dropbox/Chair/part mesh indices/4809.mat,dropbox/Chair/syms/4809.mat
Chair_481,dropbox/Chair/boxes/481.mat,dropbox/Chair/labels/481.mat,dropbox/Chair/models/2774.obj,dropbox/Chair/obbs/2774.obb,dropbox/Chair/ops/481.mat,dropbox/Chair/part mesh indices/481.mat,dropbox/Chair/syms/481.mat
Chair_4810,dropbox/Chair/boxes/4810.mat,dropbox/Chair/labels/4810.mat,dropbox/Chair/models/42512.obj,dropbox/Chair/obbs/42512.obb,dropbox/Chair/ops/4810.mat,dropbox/Chair/part mesh indices/4810.mat,dropbox/Chair/syms/4810.mat
Chair_4811,dropbox/Chair/boxes/4811.mat,dropbox/Chair/labels/4811.mat,dropbox/Chair/models/42513.obj,dropbox/Chair/obbs/42513.obb,dropbox/Chair/ops/4811.mat,dropbox/Chair/part mesh indices/4811.mat,dropbox/Chair/syms/4811.mat
Chair_4812,dropbox/Chair/boxes/4812.mat,dropbox/Chair/labels/4812.mat,dropbox/Chair/models/42516.obj,dropbox/Chair/obbs/42516.obb,dropbox/Chair/ops/4812.mat,dropbox/Chair/part mesh indices/4812.mat,dropbox/Chair/syms/4812.mat
Chair_4813,dropbox/Chair/boxes/4813.mat,dropbox/Chair/labels/4813.mat,dropbox/Chair/models/42517.obj,dropbox/Chair/obbs/42517.obb,dropbox/Chair/ops/4813.mat,dropbox/Chair/part mesh indices/4813.mat,dropbox/Chair/syms/4813.mat
Chair_4814,dropbox/Chair/boxes/4814.mat,dropbox/Chair/labels/4814.mat,dropbox/Chair/models/42518.obj,dropbox/Chair/obbs/42518.obb,dropbox/Chair/ops/4814.mat,dropbox/Chair/part mesh indices/4814.mat,dropbox/Chair/syms/4814.mat
Chair_4815,dropbox/Chair/boxes/4815.mat,dropbox/Chair/labels/4815.mat,dropbox/Chair/models/42519.obj,dropbox/Chair/obbs/42519.obb,dropbox/Chair/ops/4815.mat,dropbox/Chair/part mesh indices/4815.mat,dropbox/Chair/syms/4815.mat
Chair_4816,dropbox/Chair/boxes/4816.mat,dropbox/Chair/labels/4816.mat,dropbox/Chair/models/42520.obj,dropbox/Chair/obbs/42520.obb,dropbox/Chair/ops/4816.mat,dropbox/Chair/part mesh indices/4816.mat,dropbox/Chair/syms/4816.mat
Chair_4817,dropbox/Chair/boxes/4817.mat,dropbox/Chair/labels/4817.mat,dropbox/Chair/models/42522.obj,dropbox/Chair/obbs/42522.obb,dropbox/Chair/ops/4817.mat,dropbox/Chair/part mesh indices/4817.mat,dropbox/Chair/syms/4817.mat
Chair_4818,dropbox/Chair/boxes/4818.mat,dropbox/Chair/labels/4818.mat,dropbox/Chair/models/42524.obj,dropbox/Chair/obbs/42524.obb,dropbox/Chair/ops/4818.mat,dropbox/Chair/part mesh indices/4818.mat,dropbox/Chair/syms/4818.mat
Chair_4819,dropbox/Chair/boxes/4819.mat,dropbox/Chair/labels/4819.mat,dropbox/Chair/models/42525.obj,dropbox/Chair/obbs/42525.obb,dropbox/Chair/ops/4819.mat,dropbox/Chair/part mesh indices/4819.mat,dropbox/Chair/syms/4819.mat
Chair_482,dropbox/Chair/boxes/482.mat,dropbox/Chair/labels/482.mat,dropbox/Chair/models/2775.obj,dropbox/Chair/obbs/2775.obb,dropbox/Chair/ops/482.mat,dropbox/Chair/part mesh indices/482.mat,dropbox/Chair/syms/482.mat
Chair_4820,dropbox/Chair/boxes/4820.mat,dropbox/Chair/labels/4820.mat,dropbox/Chair/models/42527.obj,dropbox/Chair/obbs/42527.obb,dropbox/Chair/ops/4820.mat,dropbox/Chair/part mesh indices/4820.mat,dropbox/Chair/syms/4820.mat
Chair_4821,dropbox/Chair/boxes/4821.mat,dropbox/Chair/labels/4821.mat,dropbox/Chair/models/42528.obj,dropbox/Chair/obbs/42528.obb,dropbox/Chair/ops/4821.mat,dropbox/Chair/part mesh indices/4821.mat,dropbox/Chair/syms/4821.mat
Chair_4822,dropbox/Chair/boxes/4822.mat,dropbox/Chair/labels/4822.mat,dropbox/Chair/models/42529.obj,dropbox/Chair/obbs/42529.obb,dropbox/Chair/ops/4822.mat,dropbox/Chair/part mesh indices/4822.mat,dropbox/Chair/syms/4822.mat
Chair_4823,dropbox/Chair/boxes/4823.mat,dropbox/Chair/labels/4823.mat,dropbox/Chair/models/42532.obj,dropbox/Chair/obbs/42532.obb,dropbox/Chair/ops/4823.mat,dropbox/Chair/part mesh indices/4823.mat,dropbox/Chair/syms/4823.mat
Chair_4824,dropbox/Chair/boxes/4824.mat,dropbox/Chair/labels/4824.mat,dropbox/Chair/models/42533.obj,dropbox/Chair/obbs/42533.obb,dropbox/Chair/ops/4824.mat,dropbox/Chair/part mesh indices/4824.mat,dropbox/Chair/syms/4824.mat
Chair_4825,dropbox/Chair/boxes/4825.mat,dropbox/Chair/labels/4825.mat,dropbox/Chair/models/42534.obj,dropbox/Chair/obbs/42534.obb,dropbox/Chair/ops/4825.mat,dropbox/Chair/part mesh indices/4825.mat,dropbox/Chair/syms/4825.mat
Chair_4826,dropbox/Chair/boxes/4826.mat,dropbox/Chair/labels/4826.mat,dropbox/Chair/models/42535.obj,dropbox/Chair/obbs/42535.obb,dropbox/Chair/ops/4826.mat,dropbox/Chair/part mesh indices/4826.mat,dropbox/Chair/syms/4826.mat
Chair_4827,dropbox/Chair/boxes/4827.mat,dropbox/Chair/labels/4827.mat,dropbox/Chair/models/42536.obj,dropbox/Chair/obbs/42536.obb,dropbox/Chair/ops/4827.mat,dropbox/Chair/part mesh indices/4827.mat,dropbox/Chair/syms/4827.mat
Chair_4828,dropbox/Chair/boxes/4828.mat,dropbox/Chair/labels/4828.mat,dropbox/Chair/models/42537.obj,dropbox/Chair/obbs/42537.obb,dropbox/Chair/ops/4828.mat,dropbox/Chair/part mesh indices/4828.mat,dropbox/Chair/syms/4828.mat
Chair_4829,dropbox/Chair/boxes/4829.mat,dropbox/Chair/labels/4829.mat,dropbox/Chair/models/42538.obj,dropbox/Chair/obbs/42538.obb,dropbox/Chair/ops/4829.mat,dropbox/Chair/part mesh indices/4829.mat,dropbox/Chair/syms/4829.mat
Chair_483,dropbox/Chair/boxes/483.mat,dropbox/Chair/labels/483.mat,dropbox/Chair/models/2776.obj,dropbox/Chair/obbs/2776.obb,dropbox/Chair/ops/483.mat,dropbox/Chair/part mesh indices/483.mat,dropbox/Chair/syms/483.mat
Chair_4830,dropbox/Chair/boxes/4830.mat,dropbox/Chair/labels/4830.mat,dropbox/Chair/models/42539.obj,dropbox/Chair/obbs/42539.obb,dropbox/Chair/ops/4830.mat,dropbox/Chair/part mesh indices/4830.mat,dropbox/Chair/syms/4830.mat
Chair_4831,dropbox/Chair/boxes/4831.mat,dropbox/Chair/labels/4831.mat,dropbox/Chair/models/42540.obj,dropbox/Chair/obbs/42540.obb,dropbox/Chair/ops/4831.mat,dropbox/Chair/part mesh indices/4831.mat,dropbox/Chair/syms/4831.mat
Chair_4832,dropbox/Chair/boxes/4832.mat,dropbox/Chair/labels/4832.mat,dropbox/Chair/models/42541.obj,dropbox/Chair/obbs/42541.obb,dropbox/Chair/ops/4832.mat,dropbox/Chair/part mesh indices/4832.mat,dropbox/Chair/syms/4832.mat
Chair_4833,dropbox/Chair/boxes/4833.mat,dropbox/Chair/labels/4833.mat,dropbox/Chair/models/42542.obj,dropbox/Chair/obbs/42542.obb,dropbox/Chair/ops/4833.mat,dropbox/Chair/part mesh indices/4833.mat,dropbox/Chair/syms/4833.mat
Chair_4834,dropbox/Chair/boxes/4834.mat,dropbox/Chair/labels/4834.mat,dropbox/Chair/models/42544.obj,dropbox/Chair/obbs/42544.obb,dropbox/Chair/ops/4834.mat,dropbox/Chair/part mesh indices/4834.mat,dropbox/Chair/syms/4834.mat
Chair_4835,dropbox/Chair/boxes/4835.mat,dropbox/Chair/labels/4835.mat,dropbox/Chair/models/42545.obj,dropbox/Chair/obbs/42545.obb,dropbox/Chair/ops/4835.mat,dropbox/Chair/part mesh indices/4835.mat,dropbox/Chair/syms/4835.mat
Chair_4836,dropbox/Chair/boxes/4836.mat,dropbox/Chair/labels/4836.mat,dropbox/Chair/models/42546.obj,dropbox/Chair/obbs/42546.obb,dropbox/Chair/ops/4836.mat,dropbox/Chair/part mesh indices/4836.mat,dropbox/Chair/syms/4836.mat
Chair_4837,dropbox/Chair/boxes/4837.mat,dropbox/Chair/labels/4837.mat,dropbox/Chair/models/42547.obj,dropbox/Chair/obbs/42547.obb,dropbox/Chair/ops/4837.mat,dropbox/Chair/part mesh indices/4837.mat,dropbox/Chair/syms/4837.mat
Chair_4838,dropbox/Chair/boxes/4838.mat,dropbox/Chair/labels/4838.mat,dropbox/Chair/models/42548.obj,dropbox/Chair/obbs/42548.obb,dropbox/Chair/ops/4838.mat,dropbox/Chair/part mesh indices/4838.mat,dropbox/Chair/syms/4838.mat
Chair_4839,dropbox/Chair/boxes/4839.mat,dropbox/Chair/labels/4839.mat,dropbox/Chair/models/42550.obj,dropbox/Chair/obbs/42550.obb,dropbox/Chair/ops/4839.mat,dropbox/Chair/part mesh indices/4839.mat,dropbox/Chair/syms/4839.mat
Chair_484,dropbox/Chair/boxes/484.mat,dropbox/Chair/labels/484.mat,dropbox/Chair/models/2777.obj,dropbox/Chair/obbs/2777.obb,dropbox/Chair/ops/484.mat,dropbox/Chair/part mesh indices/484.mat,dropbox/Chair/syms/484.mat
Chair_4840,dropbox/Chair/boxes/4840.mat,dropbox/Chair/labels/4840.mat,dropbox/Chair/models/42551.obj,dropbox/Chair/obbs/42551.obb,dropbox/Chair/ops/4840.mat,dropbox/Chair/part mesh indices/4840.mat,dropbox/Chair/syms/4840.mat
Chair_4841,dropbox/Chair/boxes/4841.mat,dropbox/Chair/labels/4841.mat,dropbox/Chair/models/42552.obj,dropbox/Chair/obbs/42552.obb,dropbox/Chair/ops/4841.mat,dropbox/Chair/part mesh indices/4841.mat,dropbox/Chair/syms/4841.mat
Chair_4842,dropbox/Chair/boxes/4842.mat,dropbox/Chair/labels/4842.mat,dropbox/Chair/models/42554.obj,dropbox/Chair/obbs/42554.obb,dropbox/Chair/ops/4842.mat,dropbox/Chair/part mesh indices/4842.mat,dropbox/Chair/syms/4842.mat
